Date,AGM-A,ALLY,AXP,BFH,CACC,COF,ENVA,FCFS,MA,NAVI,NNI,OMF,OPFI,PYPL,SLM,SOFI,SYF,UPST,V,WU
2024-09-06,147.06051635742188,38.56849670410156,241.4398193359375,54.907440185546875,442.1700134277344,137.69970703125,77.27999877929688,117.58932495117188,473.3956298828125,15.309783935546875,109.7845458984375,41.89364242553711,3.9453065395355225,68.88999938964844,19.87236976623535,7.010000228881836,46.7640495300293,34.400001525878906,277.9099426269531,11.081439018249512
2024-09-09,134.81509399414062,38.665992736816406,248.22618103027344,53.31520080566406,447.19000244140625,141.2660369873047,76.73999786376953,116.37125396728516,484.3028259277344,14.961833000183105,109.00044250488281,41.469139099121094,4.13917875289917,69.3499984741211,19.882238388061523,7.079999923706055,47.51368713378906,35.189998626708984,284.1172790527344,11.072319030761719
2024-09-10,139.62100219726562,31.85118293762207,242.78521728515625,47.37151336669922,423.8699951171875,136.6991729736328,74.4800033569336,112.41990661621094,485.2275085449219,14.40124797821045,109.01036834716797,40.8182373046875,3.935612678527832,68.8499984741211,19.96117401123047,7.050000190734863,45.52122116088867,33.65999984741211,283.84869384765625,10.853426933288574
2024-09-11,139.62100219726562,32.04616928100586,251.451171875,46.25398254394531,420.92999267578125,135.1834716796875,75.12999725341797,113.42012023925781,485.3865966796875,14.169281005859375,109.19894409179688,41.41254425048828,4.051936149597168,69.3499984741211,19.783567428588867,7.309999942779541,45.2154426574707,35.13999938964844,282.4759216308594,10.743979454040527
2024-09-12,138.4579620361328,32.02667236328125,252.4107666015625,46.87702941894531,421.3900146484375,136.25335693359375,77.3499984741211,114.86597442626953,489.29412841796875,14.942502975463867,110.25104522705078,41.874778747558594,4.129485607147217,70.36000061035156,20.632139205932617,7.460000038146973,45.777671813964844,36.09000015258789,283.8785705566406,10.807825088500977
2024-09-13,138.4579620361328,32.14366912841797,256.21942138671875,47.569305419921875,432.3399963378906,137.66998291015625,79.31999969482422,116.02464294433594,490.5369567871094,15.242127418518066,112.13685607910156,43.18601608276367,4.197340488433838,70.0999984741211,20.947887420654297,7.739999771118164,46.48786544799805,38.029998779296875,285.84820556640625,10.816944122314453
2024-09-16,142.93247985839844,32.2021598815918,258.2869873046875,48.756065368652344,436.1600036621094,139.63145446777344,80.5199966430664,116.77727508544922,494.8620910644531,15.213130950927734,113.46685791015625,44.35575485229492,4.168260097503662,71.06999969482422,20.947887420654297,8.0600004196167,46.685142517089844,35.119998931884766,288.96185302734375,10.942560195922852
2024-09-17,142.93247985839844,32.91386413574219,262.55072021484375,51.693294525146484,442.1199951171875,143.72283935546875,82.5,117.08427429199219,498.1233215332031,15.464427947998047,113.02021789550781,45.78019714355469,4.323358058929443,71.7699966430664,21.293237686157227,8.119999885559082,48.51979446411133,37.689998626708984,290.0362243652344,11.044913291931152
2024-09-18,140.34095764160156,33.196598052978516,259.3652648925781,51.82186508178711,450.1000061035156,144.06956481933594,82.87999725341797,117.9854507446289,491.928955078125,15.474093437194824,112.43461608886719,45.52549362182617,4.22642183303833,73.12000274658203,21.451108932495117,8.109999656677246,48.223880767822266,38.310001373291016,286.9723205566406,11.07282829284668
2024-09-19,145.59197998046875,34.08378982543945,265.86474609375,52.47458267211914,464.2099914550781,151.6182861328125,85.47000122070312,117.94583892822266,490.18896484375,15.609407424926758,114.09214782714844,47.30840301513672,4.187647342681885,77.56999969482422,21.786590576171875,8.1899995803833,50.33472442626953,40.0,283.7492370605469,10.858816146850586
2024-09-20,144.62135314941406,33.615821838378906,266.1021728515625,51.891090393066406,453.55999755859375,150.85548400878906,84.93000030517578,116.23261260986328,489.9205017089844,15.33877944946289,112.09716033935547,46.308467864990234,4.245809078216553,76.76000213623047,21.776723861694336,8.050000190734863,49.8908576965332,39.7400016784668,283.28167724609375,10.923949241638184
2024-09-23,144.62135314941406,33.13810348510742,264.4302978515625,50.26918411254883,454.6700134277344,149.8351287841797,83.94999694824219,116.87630462646484,494.29534912109375,15.184134483337402,112.69267272949219,45.591529846191406,4.323358058929443,77.66999816894531,21.776723861694336,7.920000076293945,49.022850036621094,38.529998779296875,287.1215515136719,11.147268295288086
2024-09-24,144.62135314941406,33.323341369628906,263.3520202636719,46.481441497802734,447.6199951171875,145.9716033935547,80.87000274658203,114.02420806884766,484.62103271484375,14.80718994140625,110.71753692626953,43.308650970458984,4.3621320724487305,78.33999633789062,21.2439022064209,7.829999923706055,47.55314254760742,37.63999938964844,271.3543701171875,11.165878295898438
2024-09-25,144.62135314941406,33.7523078918457,263.3124694824219,45.99684524536133,439.4200134277344,144.96115112304688,80.54000091552734,112.52884674072266,486.64935302734375,14.49790096282959,109.99297332763672,42.4407844543457,4.429987907409668,77.36000061035156,21.559648513793945,7.730000019073486,47.54328536987305,39.54999923706055,268.2208251953125,11.07282829284668
2024-09-26,140.73890686035156,33.94729995727539,265.2712097167969,46.085853576660156,441.3599853515625,146.3975830078125,81.76000213623047,113.28147888183594,488.45892333984375,14.720202445983887,111.4619369506836,43.85578918457031,4.614166736602783,80.08000183105469,21.95433235168457,7.760000228881836,48.37184143066406,40.88999938964844,270.2700500488281,11.342670440673828
2024-09-27,140.73890686035156,34.09354019165039,268.14996337890625,46.214420318603516,447.69000244140625,147.69532775878906,82.58000183105469,113.40032958984375,490.8153991699219,14.90384292602539,111.10462188720703,44.19538879394531,4.730490207672119,77.87999725341797,22.260211944580078,7.949999809265137,48.97352981567383,40.849998474121094,273.73187255859375,11.3147554397583
2024-09-30,139.05003356933594,34.698001861572266,268.2884826660156,47.0550422668457,443.4200134277344,148.32933044433594,83.79000091552734,113.68751525878906,490.9744567871094,15.06815242767334,112.43461608886719,44.402923583984375,4.585085868835449,78.02999877929688,22.56609535217285,7.860000133514404,49.20039749145508,40.0099983215332,273.5130310058594,11.100743293762207
2024-10-01,139.05003356933594,33.84005355834961,265.71636962890625,45.9375114440918,438.5,145.42674255371094,81.83999633789062,113.08341979980469,493.53973388671875,14.710537910461426,110.32051849365234,43.1199836730957,4.788651943206787,77.47000122070312,21.67805290222168,7.630000114440918,48.34224319458008,37.779998779296875,276.1492004394531,10.942560195922852
2024-10-02,142.82571411132812,33.674320220947266,268.0115051269531,45.98695755004883,434.92999267578125,145.1493682861328,80.48999786376953,111.69699096679688,492.734375,14.749198913574219,110.67782592773438,42.70491027832031,4.546311378479004,77.44000244140625,21.697786331176758,7.789999961853027,48.904483795166016,38.939998626708984,275.5523376464844,11.016999244689941
2024-10-03,142.82571411132812,33.596317291259766,265.70648193359375,46.659454345703125,432.82000732421875,143.84170532226562,81.4800033569336,110.56803894042969,492.1377868652344,14.778194427490234,110.5289535522461,42.761512756347656,4.381519317626953,77.30999755859375,21.71752166748047,7.829999923706055,48.88475799560547,38.939998626708984,275.4129943847656,10.868121147155762
2024-10-04,140.44772338867188,34.23978042602539,273.72064208984375,47.80665588378906,442.79998779296875,152.00462341308594,83.73999786376953,112.78632354736328,494.8521423339844,15.077817916870117,112.1269302368164,44.384056091308594,4.3330512046813965,79.36000061035156,22.457557678222656,8.390000343322754,51.15341567993164,41.29999923706055,276.4774475097656,10.979780197143555
2024-10-07,140.44772338867188,34.31777572631836,271.5583801269531,47.76709747314453,443.17999267578125,150.57810974121094,83.43000030517578,111.94456481933594,488.48876953125,15.29045295715332,110.9160385131836,44.327457427978516,4.429987907409668,80.26000213623047,22.62529754638672,8.270000457763672,50.867366790771484,41.02000045776367,272.3591003417969,10.896036148071289
